date,ticker,name,grade,tab,score_precap,price,stop,cur_price,cur_ret,best_ret,worst_ret,stop_hit,days_held,fwd5,fwd21,status
2026-07-07,ZD,"Ziff Davis, Inc.",A,COOLING,70.0,53.78,51.02,53.87,0.0115,0.0413,-0.0529,Y,23.0,-0.0248,-0.0088,MATURED
2026-07-07,OKTA,"Okta, Inc.",A,COOLING,77.8,148.6,138.39,148.32,-0.001,0.0575,-0.131,Y,23.0,0.0414,-0.0011,MATURED
2026-07-07,PNTG,"The Pennant Group, Inc.",A,COOLING,75.3,39.91,37.58,39.0,-0.0176,0.0753,-0.0426,,23.0,0.0015,-0.0173,MATURED
2026-07-07,TBLA,Taboola.com Ltd.,B,COOLING,67.2,5.53,5.18,4.1,-0.2449,0.0424,-0.3517,Y,23.0,0.011,-0.2735,MATURED
2026-07-07,ALKS,Alkermes plc,B,COOLING,66.0,55.14,52.06,49.17,-0.1096,-0.0058,-0.1369,Y,23.0,-0.0656,-0.0808,MATURED
2026-07-07,ALHC,"Alignment Healthcare, Inc.",A,COOLING,71.3,24.56,22.99,14.37,-0.4025,0.0129,-0.4538,Y,23.0,-0.1185,-0.4281,MATURED
2026-07-07,LGND,Ligand Pharmaceuticals Incorpor,B,COOLING,65.8,320.42,302.72,293.15,-0.0823,0.0225,-0.1116,Y,23.0,-0.0578,-0.0523,MATURED
2026-07-07,FTNT,"Fortinet, Inc.",B,COOLING,64.7,162.35,153.36,159.64,0.0061,0.0846,-0.0939,Y,23.0,0.0514,0.0465,MATURED
2026-07-07,RSI,"Rush Street Interactive, Inc.",B,COOLING,68.6,32.22,30.24,24.88,-0.23,0.0687,-0.208,Y,23.0,0.0371,-0.1613,MATURED
2026-07-07,PTGX,"Protagonist Therapeutics, Inc.",B,COOLING,61.9,131.5,124.04,145.87,0.0356,0.0173,-0.1102,,23.0,-0.068,-0.0291,MATURED
2026-07-07,VSEC,VSE Corporation,B,COOLING,65.9,238.01,222.02,218.18,-0.0126,-0.0117,-0.1709,Y,23.0,-0.0564,-0.035,MATURED
2026-07-07,RDVT,"Red Violet, Inc.",B,COOLING,68.8,68.71,64.33,65.49,-0.0261,0.0587,-0.1269,Y,23.0,0.0175,0.0178,MATURED
2026-07-07,FTDR,"frontdoor, inc.",B,COOLING,65.2,79.07,75.52,90.83,0.1583,-0.0006,-0.1079,Y,23.0,-0.0509,-0.0221,MATURED
2026-07-07,CORT,Corcept Therapeutics Incorporat,A,COOLING,73.4,91.61,86.23,110.77,0.1779,0.2996,-0.0974,Y,23.0,-0.038,0.1659,MATURED
2026-07-07,ESTA,Establishment Labs Holdings Inc,B,COOLING,64.4,91.56,85.39,77.42,-0.1496,0.0719,-0.079,Y,23.0,-0.0489,0.0246,MATURED
2026-07-07,AMN,AMN Healthcare Services Inc,B,COOLING,67.3,35.77,33.47,36.0,0.0827,0.0746,-0.0722,Y,23.0,-0.0226,-0.0099,MATURED
2026-07-07,TXG,"10x Genomics, Inc.",A,COOLING,72.3,40.0,36.51,52.03,0.3754,0.3307,-0.0716,Y,23.0,0.2104,0.2699,MATURED
2026-07-07,ETON,"Eton Pharmaceuticals, Inc.",B,COOLING,67.6,38.02,35.64,44.6,0.1818,0.3296,-0.0726,Y,23.0,-0.0061,0.2227,MATURED
2026-07-07,NTRA,"Natera, Inc.",B,COOLING,69.1,283.8,265.47,322.1,0.1452,0.0092,-0.1182,Y,23.0,-0.0306,-0.0258,MATURED
2026-07-07,MRX,Marex Group plc,A,COOLING,74.9,66.34,61.21,60.81,-0.0952,0.0591,-0.1205,Y,23.0,-0.0228,-0.0353,MATURED
2026-07-07,LTH,"Life Time Group Holdings, Inc.",B,COOLING,62.4,41.13,39.15,43.81,0.0443,0.126,-0.0266,,23.0,-0.0091,0.0718,MATURED
2026-07-07,CON,Concentra Group Holdings Parent,B,COOLING,63.5,31.84,30.65,34.06,0.0768,0.0389,-0.0515,Y,23.0,-0.0231,-0.0187,MATURED
2026-07-07,LINC,Lincoln Educational Services Co,B,COOLING,68.1,54.11,50.53,40.99,-0.2638,0.0119,-0.3085,Y,23.0,-0.039,-0.2164,MATURED
2026-07-07,CACC,Credit Acceptance Corporation,B,COOLING,61.9,657.2,626.35,585.58,-0.0943,0.0,-0.1534,Y,23.0,-0.0445,-0.0647,MATURED
2026-07-07,HNGE,"Hinge Health, Inc.",B,COOLING,69.8,88.52,82.55,89.33,0.0003,0.0246,-0.2004,Y,23.0,0.0001,-0.0212,MATURED
2026-07-07,COLD,"Americold Realty Trust, Inc.",B,COOLING,60.0,16.12,15.36,14.95,-0.0797,-0.0058,-0.1526,Y,23.0,-0.0215,-0.1415,MATURED
2026-07-07,WLFC,Willis Lease Finance Corporatio,B,COOLING,65.4,239.91,224.88,61.05,-0.7249,0.0519,-0.7176,Y,22.0,-0.0221,-0.7119,MATURED
2026-07-07,FFIV,"F5, Inc.",B,COOLING,60.5,419.03,398.03,400.23,-0.0405,0.0429,-0.1203,Y,23.0,0.0339,-0.0129,MATURED
2026-07-07,DAVE,Dave Inc.,A,COOLING,72.5,396.0,360.24,317.93,-0.172,0.1935,-0.052,,23.0,0.0861,0.117,MATURED
2026-07-07,LQDA,Liquidia Corporation,A,COOLING,70.7,79.21,72.96,90.22,0.1107,0.1247,-0.1418,Y,23.0,-0.0584,0.1181,MATURED
2026-07-07,UHAL,U-Haul Holding Company,B,COOLING,65.2,66.75,64.23,75.27,0.1295,0.1131,-0.0321,,23.0,0.0311,0.1014,MATURED
2026-07-07,BCAX,Bicara Therapeutics Inc.,B,COOLING,67.3,29.22,27.2,28.06,-0.077,0.0033,-0.1664,Y,23.0,-0.0757,-0.1553,MATURED
2026-07-07,RHP,"Ryman Hospitality Properties, I",B,COOLING,61.0,128.04,123.39,120.84,-0.0505,0.0801,-0.0333,Y,23.0,-0.0259,0.0068,MATURED
2026-07-07,RLJ,RLJ Lodging Trust,B,COOLING,65.5,11.63,11.18,11.13,-0.0228,0.1036,-0.0307,Y,23.0,0.0184,0.0913,MATURED
2026-07-07,NEO,"NeoGenomics, Inc.",B,COOLING,66.0,15.16,14.17,16.57,0.1428,0.1345,-0.1,Y,23.0,-0.0186,0.1014,MATURED
2026-07-07,TKR,Timken Company (The),B,COOLING,60.0,142.36,135.42,130.33,-0.056,0.0371,-0.085,Y,23.0,0.0112,-0.0462,MATURED
2026-07-07,RELY,"Remitly Global, Inc.",B,COOLING,63.3,24.23,22.8,24.42,0.012,0.0671,-0.075,Y,23.0,-0.0253,0.007,MATURED
2026-07-07,PANW,"Palo Alto Networks, Inc.",B,COOLING,68.0,357.53,335.68,363.86,0.0796,0.1185,-0.0846,Y,23.0,0.047,0.0816,MATURED
2026-07-07,GH,"Guardant Health, Inc.",B,COOLING,66.0,168.82,157.25,168.48,0.0341,0.0838,-0.1354,Y,23.0,-0.0172,0.0078,MATURED
2026-07-07,FLYW,Flywire Corporation - Voting,B,COOLING,63.0,18.33,17.21,17.78,-0.0415,0.0232,-0.159,Y,23.0,-0.0518,-0.0154,MATURED
2026-07-07,CDNA,"CareDx, Inc.",B,COOLING,65.6,29.06,27.08,46.69,0.6492,0.7577,-0.035,,23.0,0.0219,0.639,MATURED
2026-07-07,PSNL,"Personalis, Inc.",A,COOLING,73.1,14.34,12.76,14.16,0.0129,0.1724,-0.176,Y,23.0,0.0751,-0.0336,MATURED
2026-07-07,SLDB,Solid Biosciences Inc.,A,COOLING,71.8,11.07,10.13,8.39,-0.2475,0.017,-0.3139,Y,23.0,-0.1363,-0.2143,MATURED
2026-07-07,MGTX,MeiraGTx Holdings plc,A,COOLING,74.6,13.89,12.81,13.07,-0.1085,0.0061,-0.2306,Y,23.0,-0.1514,-0.149,MATURED
2026-07-07,DRTS,Alpha Tau Medical Ltd.,A,COOLING,80.9,13.57,12.32,13.14,0.0302,0.0898,-0.1407,Y,23.0,-0.0325,0.051,MATURED
2026-07-07,IART,Integra LifeSciences Holdings C,B,COOLING,68.3,18.18,17.02,17.25,-0.012,0.1735,-0.0813,Y,23.0,0.0538,0.0126,MATURED
2026-07-07,NOVT,Novanta Inc.,B,COOLING,65.1,164.89,153.83,166.37,0.1253,0.0842,-0.0808,Y,23.0,-0.0083,0.0584,MATURED
2026-07-07,SEZL,Sezzle Inc.,B,COOLING,66.9,179.05,164.11,118.02,-0.3356,0.1018,-0.1701,Y,23.0,0.0268,0.0105,MATURED
2026-07-07,DGII,Digi International Inc.,B,COOLING,64.8,73.22,68.91,81.7,0.1645,0.0611,-0.1468,Y,23.0,-0.0361,0.0349,MATURED
2026-07-07,ZVRA,"Zevra Therapeutics, Inc.",A,COOLING,70.5,13.97,13.0,11.56,-0.1994,0.0412,-0.3698,Y,23.0,-0.0956,-0.2708,MATURED
2026-07-07,MRCY,Mercury Systems Inc,B,COOLING,62.7,123.07,113.24,108.64,-0.0621,-0.0025,-0.2237,Y,23.0,-0.1339,-0.0525,MATURED
2026-07-07,ABSI,Absci Corporation,B,COOLING,68.3,11.54,10.08,8.93,-0.2118,0.0591,-0.4094,Y,23.0,-0.0971,-0.2485,MATURED
2026-07-07,BIOA,"BioAge Labs, Inc.",B,COOLING,66.6,24.84,22.7,11.72,-0.5197,0.0418,-0.6455,Y,23.0,-0.0664,-0.5324,MATURED
2026-07-07,FTRE,Fortrea Holdings Inc.,B,COOLING,63.5,17.85,16.4,18.43,0.0543,0.2237,-0.053,,23.0,0.0315,0.0921,MATURED
2026-07-07,AVR,Anteris Technologies Global Cor,A,COOLING,81.4,10.57,9.62,8.91,-0.1018,0.003,-0.2213,Y,23.0,-0.0978,-0.1724,MATURED
2026-07-07,MRNA,"Moderna, Inc.",A,COOLING,80.9,81.8,74.28,59.17,-0.2582,-0.0184,-0.3399,Y,23.0,-0.1546,-0.2856,MATURED
2026-07-07,BJRI,"BJ's Restaurants, Inc.",B,COOLING,63.5,59.19,55.79,69.55,0.1542,0.238,-0.0363,,23.0,0.0227,0.13,MATURED
2026-07-07,ENVA,"Enova International, Inc.",B,COOLING,66.2,234.78,222.97,252.64,0.066,0.1204,-0.0944,Y,23.0,-0.0268,0.1091,MATURED
2026-07-07,VCYT,"Veracyte, Inc.",B,COOLING,63.4,57.99,53.96,47.22,-0.1592,0.083,-0.2327,Y,23.0,0.0082,-0.1597,MATURED
2026-07-07,CRWD,"CrowdStrike Holdings, Inc.",B,COOLING,66.3,199.38,185.59,214.42,0.1017,0.1271,-0.1052,Y,23.0,0.0828,0.0946,MATURED
2026-07-07,BRKR,Bruker Corporation,B,COOLING,68.4,61.34,57.44,53.41,-0.0831,0.121,-0.1652,Y,23.0,0.0271,-0.1096,MATURED
2026-07-07,TDOC,"Teladoc Health, Inc.",B,COOLING,67.5,9.29,8.64,7.13,-0.2511,0.0386,-0.333,Y,23.0,-0.0263,-0.2721,MATURED
2026-07-07,CAKE,The Cheesecake Factory Incorpor,B,COOLING,60.0,76.89,73.03,107.05,0.377,0.3886,-0.0277,,23.0,0.0347,0.3685,MATURED
2026-07-07,OSCR,"Oscar Health, Inc.",A,COOLING,71.4,31.44,28.81,27.9,-0.1035,0.0385,-0.1115,Y,23.0,-0.0016,-0.0104,MATURED
2026-07-07,NUTX,Nutex Health Inc.,A,COOLING,75.8,193.54,178.32,162.07,-0.1375,0.0005,-0.2536,Y,23.0,-0.0507,-0.1616,MATURED
2026-07-07,ATEX,Anterix Inc.,A,COOLING,73.3,106.04,96.05,99.26,-0.0163,0.1199,-0.1488,Y,23.0,0.0483,-0.0255,MATURED
2026-07-07,TWST,Twist Bioscience Corporation,B,COOLING,66.0,99.93,90.76,115.67,0.2707,0.2695,-0.1147,Y,23.0,0.0165,0.2345,MATURED
2026-07-07,BEAM,Beam Therapeutics Inc.,B,COOLING,63.7,35.32,31.61,27.48,-0.2753,-0.0037,-0.3494,Y,23.0,-0.1854,-0.2802,MATURED
2026-07-07,HUM,Humana Inc.,B,COOLING,64.7,392.86,372.18,384.85,-0.0248,0.0868,-0.1037,Y,23.0,0.0308,-0.0723,MATURED
2026-07-07,EXTR,"Extreme Networks, Inc.",B,COOLING,68.1,31.33,29.13,23.97,-0.2015,0.1236,-0.1376,Y,23.0,0.0999,-0.1149,MATURED
2026-07-07,CERS,Cerus Corporation,A,COOLING,77.5,3.28,3.0,2.35,-0.2702,0.0217,-0.3602,Y,23.0,-0.0466,-0.3059,MATURED
2026-07-07,URGN,UroGen Pharma Ltd.,B,COOLING,63.7,37.41,34.76,46.96,0.244,0.2673,-0.0318,,23.0,0.0381,0.2517,MATURED
2026-07-07,XMTR,"Xometry, Inc.",B,COOLING,65.7,94.29,86.59,93.14,0.0005,0.1394,-0.1338,Y,23.0,0.0435,0.0008,MATURED
2026-07-07,MITK,"Mitek Systems, Inc.",B,COOLING,62.8,19.87,18.42,18.49,-0.0484,0.0268,-0.1853,Y,23.0,0.0015,-0.1009,MATURED
2026-07-07,ADPT,Adaptive Biotechnologies Corpor,B,COOLING,63.6,21.5,19.74,24.93,0.1974,0.1988,-0.0504,,23.0,0.0293,0.1844,MATURED
2026-07-07,WRBY,Warby Parker Inc.,B,COOLING,60.6,29.22,26.66,26.46,-0.0563,0.1031,-0.1619,Y,23.0,-0.0153,0.0271,MATURED
2026-07-07,NWPX,"NWPX Infrastructure, Inc.",B,COOLING,65.2,143.18,133.2,119.72,-0.1159,0.0425,-0.1207,Y,23.0,0.0207,-0.0548,MATURED
2026-07-07,ALTO,"Alto Ingredients, Inc.",B,COOLING,60.5,5.72,5.16,4.39,-0.223,0.0761,-0.2549,Y,23.0,-0.0053,-0.1053,MATURED
2026-07-07,ALGT,Allegiant Travel Company,B,COOLING,62.0,115.62,106.56,95.61,-0.1397,0.0362,-0.1838,Y,23.0,-0.0616,-0.0329,MATURED
2026-07-07,FATE,"Fate Therapeutics, Inc.",B,COOLING,64.7,2.99,2.58,2.8,-0.0728,0.0695,-0.255,Y,23.0,-0.0099,-0.1407,MATURED
2026-07-07,PGEN,"Precigen, Inc.",B,COOLING,65.7,5.6,5.09,7.23,0.3122,0.3122,-0.127,Y,23.0,-0.0708,0.2495,MATURED
2026-07-07,BLZE,"Backblaze, Inc.",B,COOLING,63.5,15.3,13.64,18.82,0.1881,0.5145,-0.3068,Y,23.0,0.0448,0.1774,MATURED
2026-07-07,CLYM,"Climb Bio, Inc.",B,COOLING,62.0,13.27,11.81,14.0,0.0432,0.0741,-0.1535,Y,23.0,-0.0134,-0.0704,MATURED
2026-07-07,IRDM,Iridium Communications Inc,B,COOLING,60.7,52.59,47.23,49.93,-0.0227,0.0119,-0.1347,Y,23.0,-0.0436,-0.0393,MATURED
2026-07-07,DDOG,"Datadog, Inc.",B,COOLING,62.2,255.37,236.79,233.93,-0.0891,0.1398,-0.0745,,23.0,0.0542,0.1206,MATURED
2026-07-07,EVC,Entravision Communications Corp,B,COOLING,62.4,12.58,11.3,11.97,0.0059,0.0353,-0.1555,Y,23.0,-0.0294,-0.0076,MATURED
2026-07-07,CYRX,"CryoPort, Inc.",B,BUY ZONE,63.3,15.23,14.18,15.12,0.004,0.1215,-0.0292,,23.0,0.0671,0.0086,MATURED
2026-07-07,ASTH,Astrana Health Inc.,B,COOLING,64.2,46.91,43.96,35.76,-0.2398,0.0625,-0.2651,Y,23.0,0.0417,-0.2272,MATURED
2026-07-07,FDMT,"4D Molecular Therapeutics, Inc.",B,COOLING,60.6,12.72,11.38,10.75,-0.1615,0.0445,-0.2676,Y,23.0,-0.0874,-0.1849,MATURED
2026-07-07,DFTX,"Definium Therapeutics, Inc.",B,COOLING,60.5,44.33,39.94,46.14,0.0373,0.0904,-0.0942,,23.0,0.0337,-0.0146,MATURED
2026-07-07,MEC,"Mayville Engineering Company, I",B,BUY ZONE,62.3,34.41,31.52,24.18,-0.269,0.0698,-0.2488,Y,23.0,0.0426,-0.1791,MATURED
2026-07-07,TNGX,"Tango Therapeutics, Inc.",B,COOLING,60.3,29.94,26.68,27.07,-0.1013,0.0681,-0.159,Y,23.0,-0.0156,-0.0286,MATURED
2026-07-07,MPTI,"M-tron Industries, Inc.",B,BUY ZONE,61.0,90.91,81.61,88.04,0.017,0.0511,-0.1671,Y,23.0,-0.043,0.0402,MATURED
2026-07-08,APEI,"American Public Education, Inc.",B,FRESH IGNITION,64.8,59.34,55.86,51.24,-0.1167,0.0262,-0.2013,Y,22.0,-0.1514,-0.1246,MATURED
2026-07-08,SJM,The J.M. Smucker Company,B,COILED,61.6,113.24,108.43,120.16,0.0698,0.1365,-0.0434,Y,22.0,-0.0294,0.0577,MATURED
2026-07-08,VLY,Valley National Bancorp,B,COILED,61.3,14.87,14.4,14.55,0.0055,0.0504,-0.0318,Y,22.0,0.0256,0.0,MATURED
2026-07-08,VSEC,VSE Corporation,B,COILED,61.0,221.06,203.91,218.18,0.057,0.1521,-0.1125,Y,22.0,-0.012,0.0922,MATURED
2026-07-08,CUBE,CubeSmart,B,COILED,60.9,40.88,39.54,41.77,0.0458,0.0831,-0.0058,,22.0,0.013,0.0483,MATURED
2026-07-08,HBNC,"Horizon Bancorp, Inc.",B,COILED,60.7,19.64,18.98,20.42,0.058,0.0902,-0.0135,,22.0,0.029,0.0611,MATURED
2026-07-08,WLFC,Willis Lease Finance Corporatio,B,COILED,60.7,221.88,205.23,61.05,-0.7234,0.0574,-0.7272,Y,21.0,-0.0624,-0.7254,MATURED
2026-07-08,SPG,"Simon Property Group, Inc.",B,COILED,60.5,227.19,221.14,222.91,0.0174,0.0886,-0.0286,Y,22.0,0.0133,0.0125,MATURED
2026-07-08,D,"Dominion Energy, Inc.",B,COILED,60.2,69.83,67.94,67.39,-0.0354,0.0448,-0.0498,Y,22.0,0.0159,-0.0438,MATURED
