date,ticker,name,grade,tab,score_precap,price,stop,cur_price,cur_ret,best_ret,worst_ret,stop_hit,days_held,fwd5,fwd21,status
2026-07-07,LGND,Ligand Pharmaceuticals Incorpor,B,COOLING,65.8,320.42,302.72,304.26,-0.0475,0.0225,-0.0915,Y,11.0,-0.0578,,OPEN
2026-07-07,FTNT,"Fortinet, Inc.",B,COOLING,64.7,162.35,153.36,155.05,-0.0228,0.0736,-0.0405,Y,11.0,0.0514,,OPEN
2026-07-07,RSI,"Rush Street Interactive, Inc.",B,COOLING,68.6,32.22,30.24,31.21,-0.034,0.0687,-0.0356,,11.0,0.0371,,OPEN
2026-07-07,PTGX,"Protagonist Therapeutics, Inc.",B,COOLING,61.9,131.5,124.04,135.44,-0.0384,0.0173,-0.1102,,11.0,-0.068,,OPEN
2026-07-07,VSEC,VSE Corporation,B,COOLING,65.9,238.01,222.02,197.08,-0.108,-0.0146,-0.1494,Y,11.0,-0.0564,,OPEN
2026-07-07,RDVT,"Red Violet, Inc.",B,COOLING,68.8,68.71,64.33,63.31,-0.0584,0.0358,-0.0693,Y,11.0,0.0175,,OPEN
2026-07-07,FTDR,"frontdoor, inc.",B,COOLING,65.2,79.07,75.52,72.04,-0.0814,-0.0006,-0.0916,Y,11.0,-0.0509,,OPEN
2026-07-07,CORT,Corcept Therapeutics Incorporat,A,COOLING,73.4,91.61,86.23,90.88,-0.0336,0.0186,-0.0974,Y,11.0,-0.038,,OPEN
2026-07-07,ESTA,Establishment Labs Holdings Inc,B,COOLING,64.4,91.56,85.39,93.87,0.0311,0.0654,-0.079,Y,11.0,-0.0489,,OPEN
2026-07-07,AMN,AMN Healthcare Services Inc,B,COOLING,67.3,35.77,33.47,34.19,0.0283,0.0746,-0.0722,Y,11.0,-0.0226,,OPEN
2026-07-07,TXG,"10x Genomics, Inc.",A,COOLING,72.3,40.0,36.51,47.05,0.2437,0.2649,-0.0716,Y,11.0,0.2104,,OPEN
2026-07-07,ETON,"Eton Pharmaceuticals, Inc.",B,COOLING,67.6,38.02,35.64,43.58,0.1547,0.1641,-0.0726,Y,11.0,-0.0061,,OPEN
2026-07-07,NTRA,"Natera, Inc.",B,COOLING,69.1,283.8,265.47,264.22,-0.0606,0.0092,-0.0911,Y,11.0,-0.0306,,OPEN
2026-07-07,MRX,Marex Group plc,A,COOLING,74.9,66.34,61.21,65.85,-0.0202,0.0591,-0.1205,Y,11.0,-0.0228,,OPEN
2026-07-07,LTH,"Life Time Group Holdings, Inc.",B,COOLING,62.4,41.13,39.15,42.06,0.0026,0.0479,-0.0266,,11.0,-0.0091,,OPEN
2026-07-07,CON,Concentra Group Holdings Parent,B,COOLING,63.5,31.84,30.65,31.27,-0.0114,0.0174,-0.0371,Y,11.0,-0.0231,,OPEN
2026-07-07,LINC,Lincoln Educational Services Co,B,COOLING,68.1,54.11,50.53,39.99,-0.2818,0.0119,-0.3085,Y,11.0,-0.039,,OPEN
2026-07-07,CACC,Credit Acceptance Corporation,B,COOLING,61.9,657.2,626.35,606.22,-0.0624,0.0,-0.072,Y,11.0,-0.0445,,OPEN
2026-07-07,HNGE,"Hinge Health, Inc.",B,COOLING,69.8,88.52,82.55,79.08,-0.1144,0.0246,-0.1272,Y,11.0,0.0001,,OPEN
2026-07-07,COLD,"Americold Realty Trust, Inc.",B,COOLING,60.0,16.12,15.36,15.3,-0.0585,-0.0058,-0.0674,Y,11.0,-0.0215,,OPEN
2026-07-07,WLFC,Willis Lease Finance Corporatio,B,COOLING,65.4,239.91,224.88,66.32,-0.7011,0.0519,-0.7176,Y,10.0,-0.0221,,OPEN
2026-07-07,FFIV,"F5, Inc.",B,COOLING,60.5,419.03,398.03,400.61,-0.0396,0.0429,-0.0603,Y,11.0,0.0339,,OPEN
2026-07-07,DAVE,Dave Inc.,A,COOLING,72.5,396.0,360.24,423.66,0.1034,0.1935,-0.0481,,11.0,0.0861,,OPEN
2026-07-07,LQDA,Liquidia Corporation,A,COOLING,70.7,79.21,72.96,87.04,0.0715,0.1019,-0.1418,Y,11.0,-0.0584,,OPEN
2026-07-07,UHAL,U-Haul Holding Company,B,COOLING,65.2,66.75,64.23,71.33,0.0704,0.0947,-0.0321,,11.0,0.0311,,OPEN
2026-07-07,BCAX,Bicara Therapeutics Inc.,B,COOLING,67.3,29.22,27.2,27.96,-0.0803,0.0033,-0.1237,Y,11.0,-0.0757,,OPEN
2026-07-07,RHP,"Ryman Hospitality Properties, I",B,COOLING,61.0,128.04,123.39,130.79,0.0277,0.0299,-0.0333,Y,11.0,-0.0259,,OPEN
2026-07-07,RLJ,RLJ Lodging Trust,B,COOLING,65.5,11.63,11.18,12.33,0.0825,0.0935,-0.0307,Y,11.0,0.0184,,OPEN
2026-07-07,NEO,"NeoGenomics, Inc.",B,COOLING,66.0,15.16,14.17,14.01,-0.0338,0.0372,-0.0552,Y,11.0,-0.0186,,OPEN
2026-07-07,TKR,Timken Company (The),B,COOLING,60.0,142.36,135.42,141.64,0.0259,0.0322,-0.0401,Y,11.0,0.0112,,OPEN
2026-07-07,RELY,"Remitly Global, Inc.",B,COOLING,63.3,24.23,22.8,23.11,-0.0423,0.0671,-0.0489,,11.0,-0.0253,,OPEN
2026-07-07,PANW,"Palo Alto Networks, Inc.",B,COOLING,68.0,357.53,335.68,335.28,-0.0052,0.0942,-0.0655,Y,11.0,0.047,,OPEN
2026-07-07,GH,"Guardant Health, Inc.",B,COOLING,66.0,168.82,157.25,150.75,-0.0747,0.0488,-0.1109,Y,11.0,-0.0172,,OPEN
2026-07-07,FLYW,Flywire Corporation - Voting,B,COOLING,63.0,18.33,17.21,16.54,-0.1084,0.0232,-0.1186,Y,11.0,-0.0518,,OPEN
2026-07-07,CDNA,"CareDx, Inc.",B,COOLING,65.6,29.06,27.08,37.78,0.3345,0.4295,-0.035,,11.0,0.0219,,OPEN
2026-07-07,PSNL,"Personalis, Inc.",A,COOLING,73.1,14.34,12.76,12.47,-0.108,0.1724,-0.1105,Y,11.0,0.0751,,OPEN
2026-07-07,SLDB,Solid Biosciences Inc.,A,COOLING,71.8,11.07,10.13,8.1,-0.2735,0.017,-0.2758,Y,11.0,-0.1363,,OPEN
2026-07-07,MGTX,MeiraGTx Holdings plc,A,COOLING,74.6,13.89,12.81,12.16,-0.1705,0.0061,-0.1896,Y,11.0,-0.1514,,OPEN
2026-07-07,DRTS,Alpha Tau Medical Ltd.,A,COOLING,80.9,13.57,12.32,13.01,0.02,0.0898,-0.0976,Y,11.0,-0.0325,,OPEN
2026-07-07,IART,Integra LifeSciences Holdings C,B,COOLING,68.3,18.18,17.02,18.82,0.0779,0.1604,-0.0258,Y,11.0,0.0538,,OPEN
2026-07-07,NOVT,Novanta Inc.,B,COOLING,65.1,164.89,153.83,145.25,-0.0176,0.0699,-0.0354,Y,11.0,-0.0083,,OPEN
2026-07-07,SEZL,Sezzle Inc.,B,COOLING,66.9,179.05,164.11,174.24,-0.0191,0.1018,-0.1161,Y,11.0,0.0268,,OPEN
2026-07-07,DGII,Digi International Inc.,B,COOLING,64.8,73.22,68.91,66.2,-0.0564,0.0611,-0.1468,Y,11.0,-0.0361,,OPEN
2026-07-07,ZVRA,"Zevra Therapeutics, Inc.",A,COOLING,70.5,13.97,13.0,12.14,-0.1593,0.0412,-0.1752,Y,11.0,-0.0956,,OPEN
2026-07-07,MRCY,Mercury Systems Inc,B,COOLING,62.7,123.07,113.24,98.92,-0.146,-0.0025,-0.2028,Y,11.0,-0.1339,,OPEN
2026-07-07,ABSI,Absci Corporation,B,COOLING,68.3,11.54,10.08,8.24,-0.2727,0.0591,-0.331,Y,11.0,-0.0971,,OPEN
2026-07-07,BIOA,"BioAge Labs, Inc.",B,COOLING,66.6,24.84,22.7,21.94,-0.1008,0.0418,-0.1246,Y,11.0,-0.0664,,OPEN
2026-07-07,FTRE,Fortrea Holdings Inc.,B,COOLING,63.5,17.85,16.4,18.49,0.0578,0.0635,-0.053,,11.0,0.0315,,OPEN
2026-07-07,AVR,Anteris Technologies Global Cor,A,COOLING,81.4,10.57,9.62,8.35,-0.1583,0.003,-0.1966,Y,11.0,-0.0978,,OPEN
2026-07-07,MRNA,"Moderna, Inc.",A,COOLING,80.9,81.8,74.28,58.07,-0.272,-0.0184,-0.2762,Y,11.0,-0.1546,,OPEN
2026-07-07,BJRI,"BJ's Restaurants, Inc.",B,COOLING,63.5,59.19,55.79,67.52,0.1205,0.1683,-0.0363,,11.0,0.0227,,OPEN
2026-07-07,ENVA,"Enova International, Inc.",B,COOLING,66.2,234.78,222.97,222.49,-0.0612,0.0237,-0.0712,Y,11.0,-0.0268,,OPEN
2026-07-07,VCYT,"Veracyte, Inc.",B,COOLING,63.4,57.99,53.96,58.01,0.0329,0.083,-0.034,,11.0,0.0082,,OPEN
2026-07-07,CRWD,"CrowdStrike Holdings, Inc.",B,COOLING,66.3,199.38,185.59,188.42,-0.0319,0.1176,-0.07,Y,11.0,0.0828,,OPEN
2026-07-07,BRKR,Bruker Corporation,B,COOLING,68.4,61.34,57.44,59.74,0.0256,0.0508,-0.0592,Y,11.0,0.0271,,OPEN
2026-07-07,TDOC,"Teladoc Health, Inc.",B,COOLING,67.5,9.29,8.64,8.92,-0.063,0.0386,-0.0798,,11.0,-0.0263,,OPEN
2026-07-07,CAKE,The Cheesecake Factory Incorpor,B,COOLING,60.0,76.89,73.03,85.68,0.1021,0.1307,-0.0277,,11.0,0.0347,,OPEN
2026-07-07,OSCR,"Oscar Health, Inc.",A,COOLING,71.4,31.44,28.81,29.5,-0.0521,0.0385,-0.1003,Y,11.0,-0.0016,,OPEN
2026-07-07,NUTX,Nutex Health Inc.,A,COOLING,75.8,193.54,178.32,157.21,-0.1633,0.0005,-0.1731,Y,11.0,-0.0507,,OPEN
2026-07-07,ATEX,Anterix Inc.,A,COOLING,73.3,106.04,96.05,103.99,0.0306,0.1199,-0.0981,Y,11.0,0.0483,,OPEN
2026-07-07,TWST,Twist Bioscience Corporation,B,COOLING,66.0,99.93,90.76,94.21,0.0349,0.0629,-0.066,Y,11.0,0.0165,,OPEN
2026-07-07,BEAM,Beam Therapeutics Inc.,B,COOLING,63.7,35.32,31.61,26.64,-0.2975,-0.0037,-0.3117,Y,11.0,-0.1854,,OPEN
2026-07-07,HUM,Humana Inc.,B,COOLING,64.7,392.86,372.18,397.6,0.0076,0.0868,-0.0238,,11.0,0.0308,,OPEN
2026-07-07,EXTR,"Extreme Networks, Inc.",B,COOLING,68.1,31.33,29.13,30.27,0.0083,0.1236,-0.041,Y,11.0,0.0999,,OPEN
2026-07-07,CERS,Cerus Corporation,A,COOLING,77.5,3.28,3.0,3.02,-0.0621,0.0217,-0.0932,Y,11.0,-0.0466,,OPEN
2026-07-07,URGN,UroGen Pharma Ltd.,B,COOLING,63.7,37.41,34.76,42.06,0.1142,0.1637,-0.0318,,11.0,0.0381,,OPEN
2026-07-07,XMTR,"Xometry, Inc.",B,COOLING,65.7,94.29,86.59,98.44,0.0574,0.1394,-0.0492,,11.0,0.0435,,OPEN
2026-07-07,MITK,"Mitek Systems, Inc.",B,COOLING,62.8,19.87,18.42,17.16,-0.1168,0.0268,-0.1212,Y,11.0,0.0015,,OPEN
2026-07-07,ADPT,Adaptive Biotechnologies Corpor,B,COOLING,63.6,21.5,19.74,21.95,0.0543,0.1119,-0.0504,,11.0,0.0293,,OPEN
2026-07-07,WRBY,Warby Parker Inc.,B,COOLING,60.6,29.22,26.66,24.55,-0.1245,0.0638,-0.1619,Y,11.0,-0.0153,,OPEN
2026-07-07,NWPX,"NWPX Infrastructure, Inc.",B,COOLING,65.2,143.18,133.2,133.98,-0.0106,0.0425,-0.053,Y,11.0,0.0207,,OPEN
2026-07-07,ALTO,"Alto Ingredients, Inc.",B,COOLING,60.5,5.72,5.16,5.07,-0.1018,0.0761,-0.1398,Y,11.0,-0.0053,,OPEN
2026-07-07,ALGT,Allegiant Travel Company,B,COOLING,62.0,115.62,106.56,98.28,-0.1157,0.0362,-0.1247,Y,11.0,-0.0616,,OPEN
2026-07-07,FATE,"Fate Therapeutics, Inc.",B,COOLING,64.7,2.99,2.58,2.58,-0.1457,0.0695,-0.149,Y,11.0,-0.0099,,OPEN
2026-07-07,PGEN,"Precigen, Inc.",B,COOLING,65.7,5.6,5.09,5.32,-0.0345,0.0327,-0.127,Y,11.0,-0.0708,,OPEN
2026-07-07,BLZE,"Backblaze, Inc.",B,COOLING,63.5,15.3,13.64,13.42,-0.1528,0.1521,-0.2045,Y,11.0,0.0448,,OPEN
2026-07-07,CLYM,"Climb Bio, Inc.",B,COOLING,62.0,13.27,11.81,12.58,-0.0626,0.0633,-0.1051,,11.0,-0.0134,,OPEN
2026-07-07,IRDM,Iridium Communications Inc,B,COOLING,60.7,52.59,47.23,46.86,-0.0828,0.0119,-0.1039,Y,11.0,-0.0436,,OPEN
2026-07-07,DDOG,"Datadog, Inc.",B,COOLING,62.2,255.37,236.79,245.77,-0.043,0.0775,-0.0514,,11.0,0.0542,,OPEN
2026-07-07,EVC,Entravision Communications Corp,B,COOLING,62.4,12.58,11.3,10.45,-0.1218,0.0353,-0.1555,Y,11.0,-0.0294,,OPEN
2026-07-07,CYRX,"CryoPort, Inc.",B,BUY ZONE,63.3,15.23,14.18,16.42,0.0903,0.1215,-0.0292,,11.0,0.0671,,OPEN
2026-07-07,ASTH,Astrana Health Inc.,B,COOLING,64.2,46.91,43.96,41.94,-0.1084,0.0625,-0.1107,Y,11.0,0.0417,,OPEN
2026-07-07,FDMT,"4D Molecular Therapeutics, Inc.",B,COOLING,60.6,12.72,11.38,10.96,-0.1451,0.0445,-0.1973,Y,11.0,-0.0874,,OPEN
2026-07-07,DFTX,"Definium Therapeutics, Inc.",B,COOLING,60.5,44.33,39.94,43.67,-0.0182,0.0904,-0.0654,,11.0,0.0337,,OPEN
2026-07-07,MEC,"Mayville Engineering Company, I",B,BUY ZONE,62.3,34.41,31.52,30.1,-0.0901,0.0698,-0.1436,Y,11.0,0.0426,,OPEN
2026-07-07,TNGX,"Tango Therapeutics, Inc.",B,COOLING,60.3,29.94,26.68,28.1,-0.0671,0.0681,-0.0993,,11.0,-0.0156,,OPEN
2026-07-07,MPTI,"M-tron Industries, Inc.",B,BUY ZONE,61.0,90.91,81.61,80.28,-0.0727,0.0424,-0.1671,Y,11.0,-0.043,,OPEN
2026-07-08,APEI,"American Public Education, Inc.",B,FRESH IGNITION,64.8,59.34,55.86,47.3,-0.1846,0.0262,-0.2013,Y,10.0,-0.1514,,OPEN
2026-07-08,SJM,The J.M. Smucker Company,B,COILED,61.6,113.24,108.43,118.05,0.051,0.0518,-0.0434,Y,10.0,-0.0294,,OPEN
2026-07-08,VLY,Valley National Bancorp,B,COILED,61.3,14.87,14.4,14.52,0.0035,0.0504,-0.0007,,10.0,0.0256,,OPEN
2026-07-08,VSEC,VSE Corporation,B,COILED,61.0,221.06,203.91,197.08,-0.0453,0.0548,-0.0895,Y,10.0,-0.012,,OPEN
2026-07-08,CUBE,CubeSmart,B,COILED,60.9,40.88,39.54,41.12,0.0295,0.0741,-0.0058,,10.0,0.013,,OPEN
2026-07-08,HBNC,"Horizon Bancorp, Inc.",B,COILED,60.7,19.64,18.98,20.21,0.0472,0.0705,0.0026,,10.0,0.029,,OPEN
2026-07-08,WLFC,Willis Lease Finance Corporatio,B,COILED,60.7,221.88,205.23,66.32,-0.6995,0.0574,-0.7161,Y,9.0,-0.0624,,OPEN
2026-07-08,SPG,"Simon Property Group, Inc.",B,COILED,60.5,227.19,221.14,226.22,0.0325,0.0568,-0.0286,Y,10.0,0.0133,,OPEN
2026-07-08,D,"Dominion Energy, Inc.",B,COILED,60.2,69.83,67.94,71.09,0.0176,0.0448,-0.008,,10.0,0.0159,,OPEN
2026-07-08,GIII,"G-III Apparel Group, LTD.",B,COILED,60.1,33.92,32.18,35.75,0.0577,0.0749,-0.0142,,10.0,0.0417,,OPEN
2026-07-08,SBUX,Starbucks Corporation,B,COILED,60.0,103.61,99.61,103.98,0.0011,0.0516,-0.0092,,10.0,0.0119,,OPEN
2026-07-08,MIRM,"Mirum Pharmaceuticals, Inc.",B,COOLING,69.9,128.31,119.51,114.48,-0.1096,0.0111,-0.1211,Y,10.0,-0.0589,,OPEN
2026-07-08,PTCT,"PTC Therapeutics, Inc.",A,COOLING,76.6,89.2,84.28,78.4,-0.1148,0.026,-0.1357,Y,10.0,-0.1099,,OPEN
2026-07-08,TGTX,"TG Therapeutics, Inc.",A,COOLING,75.4,58.06,54.31,52.68,-0.0795,0.0362,-0.0809,Y,10.0,-0.0143,,OPEN
2026-07-08,DOC,"Healthpeak Properties, Inc.",B,COOLING,62.1,21.93,21.21,22.19,0.0239,0.0507,-0.0216,Y,10.0,-0.0014,,OPEN
2026-07-08,IMMX,"Immix Biopharma, Inc.",A,COOLING,73.1,12.02,10.74,9.41,-0.1445,0.0443,-0.2118,Y,10.0,-0.0427,,OPEN
2026-07-08,NGNE,Neurogene Inc.,A,COOLING,81.7,36.8,33.16,36.11,-0.0557,0.1417,-0.0923,,10.0,0.0316,,OPEN
