date,ticker,name,grade,tab,score_precap,price,stop,cur_price,cur_ret,best_ret,worst_ret,stop_hit,days_held,fwd5,fwd21,status
2026-07-01,HBNC,"Horizon Bancorp, Inc.",B,FRESH IGNITION,61.4,19.98,,20.71,0.0192,0.0271,-0.063,,18.0,-0.0374,,OPEN
2026-07-01,AHR,"American Healthcare REIT, Inc.",B,FRESH IGNITION,60.1,52.15,,57.72,0.0759,0.0941,-0.0216,,18.0,0.0076,,OPEN
2026-07-02,DK,"Delek US Holdings, Inc.",A,FRESH IGNITION,72.5,53.14,,62.8,0.1937,0.3102,-0.0224,,17.0,0.0502,,OPEN
2026-07-02,PNTG,"The Pennant Group, Inc.",A,FRESH IGNITION,70.8,37.36,,42.02,0.0909,0.1083,-0.0106,,17.0,0.0419,,OPEN
2026-07-02,STGW,Stagwell Inc.,B,FRESH IGNITION,69.6,7.58,,7.97,0.077,0.0919,-0.0635,,17.0,0.0534,,OPEN
2026-07-02,ZD,"Ziff Davis, Inc.",B,FRESH IGNITION,68.8,51.97,,52.93,0.0095,0.0484,-0.038,,17.0,-0.0076,,OPEN
2026-07-02,PBF,PBF Energy Inc.,B,FRESH IGNITION,63.0,48.04,,61.0,0.2759,0.4292,-0.0151,,17.0,0.1012,,OPEN
2026-07-02,FLG,"Flagstar Bank, N.A.",B,FRESH IGNITION,62.2,15.0,,13.98,-0.0418,0.0583,-0.0658,,17.0,0.037,,OPEN
2026-07-02,MAMA,"Mama's Creations, Inc.",B,FRESH IGNITION,61.9,18.33,,17.84,-0.045,0.0535,-0.1183,,16.0,0.0214,,OPEN
2026-07-02,EGBN,"Eagle Bancorp, Inc.",B,FRESH IGNITION,61.7,28.57,,28.39,0.029,0.0507,-0.1287,,17.0,-0.029,,OPEN
2026-07-02,SRRK,Scholar Rock Holding Corporatio,B,FRESH IGNITION,61.5,52.84,,49.37,-0.1004,0.0658,-0.1386,,17.0,0.0313,,OPEN
2026-07-02,PVLA,"Palvella Therapeutics, Inc.",B,FRESH IGNITION,69.4,146.76,,142.84,-0.0267,0.0771,-0.1782,,17.0,-0.0181,,OPEN
2026-07-02,PTCT,"PTC Therapeutics, Inc.",B,FRESH IGNITION,66.9,83.31,,75.39,-0.0951,0.0907,-0.1284,,17.0,0.0296,,OPEN
2026-07-02,AUB,Atlantic Union Bankshares Corpo,B,FRESH IGNITION,60.4,42.26,,43.08,0.0194,0.031,-0.0445,,17.0,-0.008,,OPEN
2026-07-02,ALTO,"Alto Ingredients, Inc.",B,FRESH IGNITION,60.3,5.56,,4.45,-0.1996,0.0935,-0.2428,,17.0,0.0153,,OPEN
2026-07-07,OPY,"Oppenheimer Holdings, Inc.",A,FRESH IGNITION,76.0,115.47,,111.85,-0.0186,0.0813,-0.0815,,15.0,0.0379,,OPEN
2026-07-07,BSTZ,BlackRock Science and Technolog,B,FRESH IGNITION,65.2,29.62,,27.35,-0.035,0.0476,-0.0569,,15.0,0.0319,,OPEN
2026-07-07,DSGN,"Design Therapeutics, Inc.",B,FRESH IGNITION,63.3,14.85,,11.87,-0.1931,0.07,-0.2273,,15.0,-0.0707,,OPEN
2026-07-07,GKOS,Glaukos Corporation,A,COILED,72.5,148.7,139.22,151.33,0.0045,0.0722,-0.05,,15.0,0.0119,,OPEN
2026-07-07,NVRI,Enviri Corporation,A,COILED,70.7,23.1,21.38,22.16,-0.0164,0.0457,-0.0457,,15.0,0.0009,,OPEN
2026-07-07,TRNS,"Transcat, Inc.",B,COILED,69.4,91.72,85.33,86.07,-0.015,0.0897,-0.0498,Y,15.0,0.0269,,OPEN
2026-07-07,CROX,"Crocs, Inc.",B,COILED,67.7,125.78,118.42,135.94,0.0914,0.1274,-0.0386,,14.0,0.0532,,OPEN
2026-07-07,EPC,Edgewell Personal Care Company,B,COILED,66.4,26.67,24.69,28.27,0.0624,0.1218,-0.0782,Y,15.0,0.0316,,OPEN
2026-07-07,AMG,"Affiliated Managers Group, Inc.",B,COILED,66.1,356.61,340.8,370.12,0.0289,0.064,-0.0879,Y,15.0,0.0175,,OPEN
2026-07-07,LEVI,Levi Strauss & Co,B,COILED,64.6,24.68,23.46,25.44,0.0386,0.049,-0.0888,Y,15.0,-0.0353,,OPEN
2026-07-07,MSM,"MSC Industrial Direct Company, ",B,COILED,64.6,121.14,115.55,124.78,0.0468,0.0805,-0.0159,,15.0,0.0412,,OPEN
2026-07-07,HXL,Hexcel Corporation,B,COILED,64.1,101.3,96.66,110.03,0.0991,0.1162,-0.0277,,15.0,0.0177,,OPEN
2026-07-07,ANET,"Arista Networks, Inc.",B,COILED,64.1,173.28,158.76,169.71,0.0195,0.1403,-0.056,Y,15.0,0.0968,,OPEN
2026-07-07,EAT,"Brinker International, Inc.",B,COILED,63.4,176.28,165.33,198.24,0.1309,0.1569,-0.04,,15.0,0.0572,,OPEN
2026-07-07,YOU,"Clear Secure, Inc.",B,COILED,63.3,56.74,52.72,53.84,-0.037,0.0336,-0.0835,Y,15.0,-0.0424,,OPEN
2026-07-07,PSA,Public Storage,B,COILED,62.8,324.0,313.33,330.47,0.0054,0.0193,-0.0643,Y,14.0,-0.0297,,OPEN
2026-07-07,MATX,"Matson, Inc.",B,COILED,62.7,204.53,195.02,203.1,0.023,0.1622,-0.0253,Y,15.0,0.0626,,OPEN
2026-07-07,MCB,Metropolitan Bank Holding Corp.,B,COILED,62.4,100.21,96.05,92.06,-0.0516,0.0444,-0.109,Y,15.0,-0.0018,,OPEN
2026-07-07,AAPL,Apple Inc.,B,COILED,62.3,312.66,299.72,340.08,0.0947,0.1037,-0.0116,,15.0,0.0135,,OPEN
2026-07-07,DBD,Diebold Nixdorf Incorporated,B,COILED,62.2,84.16,79.81,90.75,0.086,0.102,-0.0215,,15.0,0.0241,,OPEN
2026-07-07,FR,"First Industrial Realty Trust, ",B,COILED,62.0,63.04,61.13,66.18,0.0272,0.0846,-0.0081,,15.0,0.005,,OPEN
2026-07-07,PM,Philip Morris International Inc,B,COILED,61.9,184.76,177.43,200.17,0.0659,0.1063,-0.0641,Y,15.0,-0.063,,OPEN
2026-07-07,NET,"Cloudflare, Inc.",B,COILED,61.5,247.55,229.17,264.1,-0.0176,0.0825,-0.0675,,15.0,0.0481,,OPEN
2026-07-07,TT,Trane Technologies plc,B,COILED,61.0,487.24,463.11,470.03,-0.012,0.0316,-0.0336,Y,15.0,0.0164,,OPEN
2026-07-07,ECO,Okeanis Eco Tankers Corp.,B,COILED,60.9,53.35,49.86,58.35,0.0862,0.1005,-0.0525,,14.0,0.056,,OPEN
2026-07-07,JPM,JP Morgan Chase & Co.,B,COILED,60.8,337.72,326.7,357.36,0.0535,0.059,-0.0397,Y,15.0,0.0108,,OPEN
2026-07-07,FCFS,"FirstCash Holdings, Inc.",B,COILED,60.5,224.29,212.06,206.73,-0.074,0.001,-0.1538,Y,15.0,-0.0591,,OPEN
2026-07-07,CPT,Camden Property Trust,B,COILED,60.2,116.95,113.73,115.04,-0.0216,-0.0049,-0.052,Y,15.0,-0.0391,,OPEN
2026-07-07,MAC,Macerich Company (The),B,COILED,60.2,25.28,24.27,26.51,0.04,0.0465,-0.051,Y,15.0,-0.0235,,OPEN
2026-07-07,COLB,"Columbia Banking System, Inc.",B,COILED,60.0,32.24,31.18,31.27,-0.0265,0.0486,-0.0405,Y,15.0,0.004,,OPEN
2026-07-07,LPRO,Open Lending Corporation,A,COOLING,70.3,3.13,2.97,3.15,0.0064,0.0064,-0.0032,,15.0,0.0032,,OPEN
2026-07-07,VOYA,"Voya Financial, Inc.",B,COOLING,67.9,96.28,92.8,100.01,0.0374,0.0773,-0.0189,,15.0,0.0197,,OPEN
2026-07-07,ZD,"Ziff Davis, Inc.",A,COOLING,70.0,53.78,51.02,52.93,-0.0062,0.0321,-0.0529,Y,15.0,-0.0248,,OPEN
2026-07-07,OKTA,"Okta, Inc.",A,COOLING,77.8,148.6,138.39,136.21,-0.0826,0.0575,-0.1309,Y,15.0,0.0414,,OPEN
2026-07-07,PNTG,"The Pennant Group, Inc.",A,COOLING,75.3,39.91,37.58,42.02,0.0584,0.0753,-0.0302,,15.0,0.0015,,OPEN
2026-07-07,TBLA,Taboola.com Ltd.,B,COOLING,67.2,5.53,5.18,5.01,-0.0764,0.0424,-0.1271,Y,15.0,0.011,,OPEN
2026-07-07,ALKS,Alkermes plc,B,COOLING,66.0,55.14,52.06,50.5,-0.0855,-0.0058,-0.1067,Y,15.0,-0.0656,,OPEN
2026-07-07,ALHC,"Alignment Healthcare, Inc.",A,COOLING,71.3,24.56,22.99,18.43,-0.2337,0.0129,-0.2545,Y,15.0,-0.1185,,OPEN
2026-07-07,LGND,Ligand Pharmaceuticals Incorpor,B,COOLING,65.8,320.42,302.72,296.28,-0.0725,0.0225,-0.0915,Y,15.0,-0.0578,,OPEN
2026-07-07,FTNT,"Fortinet, Inc.",B,COOLING,64.7,162.35,153.36,149.98,-0.0548,0.0736,-0.0791,Y,15.0,0.0514,,OPEN
2026-07-07,RSI,"Rush Street Interactive, Inc.",B,COOLING,68.6,32.22,30.24,30.69,-0.0501,0.0687,-0.0557,,15.0,0.0371,,OPEN
2026-07-07,PTGX,"Protagonist Therapeutics, Inc.",B,COOLING,61.9,131.5,124.04,136.84,-0.0285,0.0173,-0.1102,,15.0,-0.068,,OPEN
2026-07-07,VSEC,VSE Corporation,B,COOLING,65.9,238.01,222.02,199.33,-0.0979,-0.0146,-0.1494,Y,15.0,-0.0564,,OPEN
2026-07-07,RDVT,"Red Violet, Inc.",B,COOLING,68.8,68.71,64.33,66.46,-0.0116,0.0358,-0.1269,Y,15.0,0.0175,,OPEN
2026-07-07,FTDR,"frontdoor, inc.",B,COOLING,65.2,79.07,75.52,74.28,-0.0528,-0.0006,-0.1079,Y,15.0,-0.0509,,OPEN
2026-07-07,CORT,Corcept Therapeutics Incorporat,A,COOLING,73.4,91.61,86.23,94.19,0.0016,0.0382,-0.0974,Y,15.0,-0.038,,OPEN
2026-07-07,ESTA,Establishment Labs Holdings Inc,B,COOLING,64.4,91.56,85.39,91.9,0.0094,0.0654,-0.079,Y,15.0,-0.0489,,OPEN
2026-07-07,AMN,AMN Healthcare Services Inc,B,COOLING,67.3,35.77,33.47,34.69,0.0433,0.0746,-0.0722,Y,15.0,-0.0226,,OPEN
2026-07-07,TXG,"10x Genomics, Inc.",A,COOLING,72.3,40.0,36.51,47.05,0.2437,0.3085,-0.0716,Y,15.0,0.2104,,OPEN
2026-07-07,ETON,"Eton Pharmaceuticals, Inc.",B,COOLING,67.6,38.02,35.64,46.66,0.2364,0.2496,-0.0726,Y,15.0,-0.0061,,OPEN
2026-07-07,NTRA,"Natera, Inc.",B,COOLING,69.1,283.8,265.47,252.22,-0.1033,0.0092,-0.1162,Y,15.0,-0.0306,,OPEN
2026-07-07,MRX,Marex Group plc,A,COOLING,74.9,66.34,61.21,64.16,-0.0454,0.0591,-0.1205,Y,15.0,-0.0228,,OPEN
2026-07-07,LTH,"Life Time Group Holdings, Inc.",B,COOLING,62.4,41.13,39.15,45.63,0.0877,0.0887,-0.0266,,15.0,-0.0091,,OPEN
2026-07-07,CON,Concentra Group Holdings Parent,B,COOLING,63.5,31.84,30.65,32.69,0.0335,0.0376,-0.0515,Y,15.0,-0.0231,,OPEN
2026-07-07,LINC,Lincoln Educational Services Co,B,COOLING,68.1,54.11,50.53,42.06,-0.2446,0.0119,-0.3085,Y,15.0,-0.039,,OPEN
2026-07-07,CACC,Credit Acceptance Corporation,B,COOLING,61.9,657.2,626.35,558.55,-0.1361,0.0,-0.1534,Y,15.0,-0.0445,,OPEN
2026-07-07,HNGE,"Hinge Health, Inc.",B,COOLING,69.8,88.52,82.55,75.25,-0.1573,0.0246,-0.2004,Y,15.0,0.0001,,OPEN
2026-07-07,COLD,"Americold Realty Trust, Inc.",B,COOLING,60.0,16.12,15.36,14.6,-0.1015,-0.0058,-0.1526,Y,14.0,-0.0215,,OPEN
2026-07-07,WLFC,Willis Lease Finance Corporatio,B,COOLING,65.4,239.91,224.88,70.4,-0.6827,0.0519,-0.7176,Y,14.0,-0.0221,,OPEN
2026-07-07,FFIV,"F5, Inc.",B,COOLING,60.5,419.03,398.03,403.46,-0.0327,0.0429,-0.1203,Y,15.0,0.0339,,OPEN
2026-07-07,DAVE,Dave Inc.,A,COOLING,72.5,396.0,360.24,406.45,0.0586,0.1935,-0.0481,,15.0,0.0861,,OPEN
2026-07-07,LQDA,Liquidia Corporation,A,COOLING,70.7,79.21,72.96,86.82,0.0688,0.1215,-0.1418,Y,15.0,-0.0584,,OPEN
2026-07-07,UHAL,U-Haul Holding Company,B,COOLING,65.2,66.75,64.23,73.27,0.0995,0.1094,-0.0321,,15.0,0.0311,,OPEN
2026-07-07,BCAX,Bicara Therapeutics Inc.,B,COOLING,67.3,29.22,27.2,26.88,-0.1158,0.0033,-0.1296,Y,15.0,-0.0757,,OPEN
2026-07-07,RHP,"Ryman Hospitality Properties, I",B,COOLING,61.0,128.04,123.39,135.99,0.0685,0.0702,-0.0333,Y,15.0,-0.0259,,OPEN
2026-07-07,RLJ,RLJ Lodging Trust,B,COOLING,65.5,11.63,11.18,12.43,0.0913,0.1027,-0.0307,Y,15.0,0.0184,,OPEN
2026-07-07,NEO,"NeoGenomics, Inc.",B,COOLING,66.0,15.16,14.17,13.4,-0.0759,0.0372,-0.1,Y,15.0,-0.0186,,OPEN
2026-07-07,TKR,Timken Company (The),B,COOLING,60.0,142.36,135.42,139.92,0.0135,0.0371,-0.0401,Y,15.0,0.0112,,OPEN
2026-07-07,RELY,"Remitly Global, Inc.",B,COOLING,63.3,24.23,22.8,23.33,-0.0332,0.0671,-0.075,Y,15.0,-0.0253,,OPEN
2026-07-07,PANW,"Palo Alto Networks, Inc.",B,COOLING,68.0,357.53,335.68,319.0,-0.0535,0.0942,-0.0846,Y,15.0,0.047,,OPEN
2026-07-07,GH,"Guardant Health, Inc.",B,COOLING,66.0,168.82,157.25,143.62,-0.1185,0.0488,-0.1325,Y,15.0,-0.0172,,OPEN
2026-07-07,FLYW,Flywire Corporation - Voting,B,COOLING,63.0,18.33,17.21,16.56,-0.1073,0.0232,-0.158,Y,15.0,-0.0518,,OPEN
2026-07-07,CDNA,"CareDx, Inc.",B,COOLING,65.6,29.06,27.08,35.75,0.2628,0.4295,-0.035,,15.0,0.0219,,OPEN
2026-07-07,PSNL,"Personalis, Inc.",A,COOLING,73.1,14.34,12.76,11.88,-0.1502,0.1724,-0.1738,Y,15.0,0.0751,,OPEN
2026-07-07,SLDB,Solid Biosciences Inc.,A,COOLING,71.8,11.07,10.13,7.97,-0.2852,0.017,-0.3139,Y,15.0,-0.1363,,OPEN
2026-07-07,MGTX,MeiraGTx Holdings plc,A,COOLING,74.6,13.89,12.81,11.82,-0.1937,0.0061,-0.2026,Y,15.0,-0.1514,,OPEN
2026-07-07,DRTS,Alpha Tau Medical Ltd.,A,COOLING,80.9,13.57,12.32,11.55,-0.0945,0.0898,-0.1164,Y,15.0,-0.0325,,OPEN
2026-07-07,IART,Integra LifeSciences Holdings C,B,COOLING,68.3,18.18,17.02,19.76,0.1317,0.1735,-0.0258,Y,15.0,0.0538,,OPEN
2026-07-07,NOVT,Novanta Inc.,B,COOLING,65.1,164.89,153.83,141.62,-0.0421,0.0699,-0.0714,Y,14.0,-0.0083,,OPEN
2026-07-07,SEZL,Sezzle Inc.,B,COOLING,66.9,179.05,164.11,156.99,-0.1162,0.1018,-0.1701,Y,15.0,0.0268,,OPEN
2026-07-07,DGII,Digi International Inc.,B,COOLING,64.8,73.22,68.91,67.02,-0.0448,0.0611,-0.1468,Y,15.0,-0.0361,,OPEN
2026-07-07,ZVRA,"Zevra Therapeutics, Inc.",A,COOLING,70.5,13.97,13.0,9.73,-0.3262,0.0412,-0.3698,Y,15.0,-0.0956,,OPEN
2026-07-07,MRCY,Mercury Systems Inc,B,COOLING,62.7,123.07,113.24,99.38,-0.142,-0.0025,-0.2028,Y,14.0,-0.1339,,OPEN
2026-07-07,ABSI,Absci Corporation,B,COOLING,68.3,11.54,10.08,7.13,-0.3707,0.0591,-0.3954,Y,15.0,-0.0971,,OPEN
2026-07-07,BIOA,"BioAge Labs, Inc.",B,COOLING,66.6,24.84,22.7,21.92,-0.1016,0.0418,-0.1594,Y,15.0,-0.0664,,OPEN
2026-07-07,FTRE,Fortrea Holdings Inc.,B,COOLING,63.5,17.85,16.4,20.7,0.1842,0.2082,-0.053,,15.0,0.0315,,OPEN
2026-07-07,AVR,Anteris Technologies Global Cor,A,COOLING,81.4,10.57,9.62,8.17,-0.1764,0.003,-0.2188,Y,15.0,-0.0978,,OPEN
2026-07-07,MRNA,"Moderna, Inc.",A,COOLING,80.9,81.8,74.28,55.81,-0.3004,-0.0184,-0.3313,Y,15.0,-0.1546,,OPEN
2026-07-07,BJRI,"BJ's Restaurants, Inc.",B,COOLING,63.5,59.19,55.79,68.95,0.1442,0.1683,-0.0363,,15.0,0.0227,,OPEN
2026-07-07,ENVA,"Enova International, Inc.",B,COOLING,66.2,234.78,222.97,249.04,0.0508,0.0663,-0.0944,Y,15.0,-0.0268,,OPEN
2026-07-07,VCYT,"Veracyte, Inc.",B,COOLING,63.4,57.99,53.96,55.65,-0.0091,0.083,-0.034,,14.0,0.0082,,OPEN
2026-07-07,CRWD,"CrowdStrike Holdings, Inc.",B,COOLING,66.3,199.38,185.59,181.8,-0.0659,0.1176,-0.1052,Y,15.0,0.0828,,OPEN
2026-07-07,BRKR,Bruker Corporation,B,COOLING,68.4,61.34,57.44,62.91,0.08,0.0898,-0.0592,Y,15.0,0.0271,,OPEN
2026-07-07,TDOC,"Teladoc Health, Inc.",B,COOLING,67.5,9.29,8.64,9.36,-0.0168,0.0386,-0.1029,Y,15.0,-0.0263,,OPEN
2026-07-07,CAKE,The Cheesecake Factory Incorpor,B,COOLING,60.0,76.89,73.03,89.01,0.145,0.1477,-0.0277,,15.0,0.0347,,OPEN
2026-07-07,OSCR,"Oscar Health, Inc.",A,COOLING,71.4,31.44,28.81,31.4,0.009,0.0385,-0.1115,Y,15.0,-0.0016,,OPEN
2026-07-07,NUTX,Nutex Health Inc.,A,COOLING,75.8,193.54,178.32,149.03,-0.2069,0.0005,-0.2382,Y,15.0,-0.0507,,OPEN
2026-07-07,ATEX,Anterix Inc.,A,COOLING,73.3,106.04,96.05,91.37,-0.0944,0.1199,-0.1475,Y,15.0,0.0483,,OPEN
2026-07-07,TWST,Twist Bioscience Corporation,B,COOLING,66.0,99.93,90.76,88.55,-0.0272,0.0705,-0.0891,Y,15.0,0.0165,,OPEN
2026-07-07,BEAM,Beam Therapeutics Inc.,B,COOLING,63.7,35.32,31.61,26.29,-0.3067,-0.0037,-0.3494,Y,15.0,-0.1854,,OPEN
2026-07-07,HUM,Humana Inc.,B,COOLING,64.7,392.86,372.18,388.78,-0.0148,0.0868,-0.0586,Y,14.0,0.0308,,OPEN
2026-07-07,EXTR,"Extreme Networks, Inc.",B,COOLING,68.1,31.33,29.13,29.99,-0.001,0.1236,-0.0536,Y,15.0,0.0999,,OPEN
2026-07-07,CERS,Cerus Corporation,A,COOLING,77.5,3.28,3.0,2.92,-0.0932,0.0217,-0.1273,Y,15.0,-0.0466,,OPEN
2026-07-07,URGN,UroGen Pharma Ltd.,B,COOLING,63.7,37.41,34.76,40.88,0.0829,0.1637,-0.0318,,15.0,0.0381,,OPEN
2026-07-07,XMTR,"Xometry, Inc.",B,COOLING,65.7,94.29,86.59,82.99,-0.1086,0.1394,-0.1246,Y,15.0,0.0435,,OPEN
2026-07-07,MITK,"Mitek Systems, Inc.",B,COOLING,62.8,19.87,18.42,16.78,-0.1364,0.0268,-0.1853,Y,15.0,0.0015,,OPEN
2026-07-07,ADPT,Adaptive Biotechnologies Corpor,B,COOLING,63.6,21.5,19.74,22.52,0.0817,0.1119,-0.0504,,15.0,0.0293,,OPEN
2026-07-07,WRBY,Warby Parker Inc.,B,COOLING,60.6,29.22,26.66,26.0,-0.0728,0.0638,-0.1619,Y,15.0,-0.0153,,OPEN
2026-07-07,NWPX,"NWPX Infrastructure, Inc.",B,COOLING,65.2,143.18,133.2,126.25,-0.0676,0.0425,-0.0954,Y,15.0,0.0207,,OPEN
2026-07-07,ALTO,"Alto Ingredients, Inc.",B,COOLING,60.5,5.72,5.16,4.45,-0.2124,0.0761,-0.2549,Y,15.0,-0.0053,,OPEN
2026-07-07,ALGT,Allegiant Travel Company,B,COOLING,62.0,115.62,106.56,101.58,-0.086,0.0362,-0.1838,Y,15.0,-0.0616,,OPEN
2026-07-07,FATE,"Fate Therapeutics, Inc.",B,COOLING,64.7,2.99,2.58,2.32,-0.2318,0.0695,-0.255,Y,15.0,-0.0099,,OPEN
2026-07-07,PGEN,"Precigen, Inc.",B,COOLING,65.7,5.6,5.09,5.53,0.0036,0.0327,-0.127,Y,15.0,-0.0708,,OPEN
2026-07-07,BLZE,"Backblaze, Inc.",B,COOLING,63.5,15.3,13.64,12.07,-0.238,0.1521,-0.3068,Y,15.0,0.0448,,OPEN
2026-07-07,CLYM,"Climb Bio, Inc.",B,COOLING,62.0,13.27,11.81,12.29,-0.0842,0.0741,-0.1244,Y,14.0,-0.0134,,OPEN
2026-07-07,IRDM,Iridium Communications Inc,B,COOLING,60.7,52.59,47.23,45.44,-0.1106,0.0119,-0.1347,Y,14.0,-0.0436,,OPEN
2026-07-07,DDOG,"Datadog, Inc.",B,COOLING,62.2,255.37,236.79,250.88,-0.0231,0.0775,-0.0745,,15.0,0.0542,,OPEN
2026-07-07,EVC,Entravision Communications Corp,B,COOLING,62.4,12.58,11.3,10.93,-0.0815,0.0353,-0.1555,Y,15.0,-0.0294,,OPEN
2026-07-07,CYRX,"CryoPort, Inc.",B,BUY ZONE,63.3,15.23,14.18,15.17,0.0073,0.1215,-0.0292,,15.0,0.0671,,OPEN
2026-07-07,ASTH,Astrana Health Inc.,B,COOLING,64.2,46.91,43.96,37.97,-0.1928,0.0625,-0.2392,Y,15.0,0.0417,,OPEN
2026-07-07,FDMT,"4D Molecular Therapeutics, Inc.",B,COOLING,60.6,12.72,11.38,9.85,-0.2317,0.0445,-0.259,Y,14.0,-0.0874,,OPEN
2026-07-07,DFTX,"Definium Therapeutics, Inc.",B,COOLING,60.5,44.33,39.94,41.96,-0.0567,0.0904,-0.0942,,15.0,0.0337,,OPEN
2026-07-07,MEC,"Mayville Engineering Company, I",B,BUY ZONE,62.3,34.41,31.52,27.81,-0.1593,0.0698,-0.2048,Y,15.0,0.0426,,OPEN
2026-07-07,TNGX,"Tango Therapeutics, Inc.",B,COOLING,60.3,29.94,26.68,26.65,-0.1152,0.0681,-0.159,Y,15.0,-0.0156,,OPEN
2026-07-07,MPTI,"M-tron Industries, Inc.",B,BUY ZONE,61.0,90.91,81.61,82.24,-0.05,0.0424,-0.1671,Y,15.0,-0.043,,OPEN
2026-07-08,APEI,"American Public Education, Inc.",B,FRESH IGNITION,64.8,59.34,55.86,50.0,-0.1381,0.0262,-0.2013,Y,13.0,-0.1514,,OPEN
2026-07-08,SJM,The J.M. Smucker Company,B,COILED,61.6,113.24,108.43,123.04,0.0954,0.1166,-0.0434,Y,14.0,-0.0294,,OPEN
2026-07-08,VLY,Valley National Bancorp,B,COILED,61.3,14.87,14.4,14.49,0.0014,0.0504,-0.0318,Y,14.0,0.0256,,OPEN
2026-07-08,VSEC,VSE Corporation,B,COILED,61.0,221.06,203.91,199.33,-0.0344,0.0548,-0.0895,Y,14.0,-0.012,,OPEN
2026-07-08,CUBE,CubeSmart,B,COILED,60.9,40.88,39.54,42.5,0.0641,0.0831,-0.0058,,14.0,0.013,,OPEN
2026-07-08,HBNC,"Horizon Bancorp, Inc.",B,COILED,60.7,19.64,18.98,20.71,0.0731,0.0813,-0.0135,,14.0,0.029,,OPEN
2026-07-08,WLFC,Willis Lease Finance Corporatio,B,COILED,60.7,221.88,205.23,70.4,-0.6811,0.0574,-0.7161,Y,13.0,-0.0624,,OPEN
2026-07-08,SPG,"Simon Property Group, Inc.",B,COILED,60.5,227.19,221.14,236.7,0.0804,0.0858,-0.0286,Y,14.0,0.0133,,OPEN
2026-07-08,D,"Dominion Energy, Inc.",B,COILED,60.2,69.83,67.94,70.62,0.0109,0.0448,-0.008,,13.0,0.0159,,OPEN
2026-07-08,GIII,"G-III Apparel Group, LTD.",B,COILED,60.1,33.92,32.18,36.81,0.0891,0.0947,-0.0142,,14.0,0.0417,,OPEN
2026-07-08,SBUX,Starbucks Corporation,B,COILED,60.0,103.61,99.61,103.1,-0.0074,0.0516,-0.0187,,14.0,0.0119,,OPEN
2026-07-08,MIRM,"Mirum Pharmaceuticals, Inc.",B,COOLING,69.9,128.31,119.51,112.23,-0.1271,0.0111,-0.1464,Y,14.0,-0.0589,,OPEN
2026-07-08,PTCT,"PTC Therapeutics, Inc.",A,COOLING,76.6,89.2,84.28,75.39,-0.1488,0.026,-0.1801,Y,14.0,-0.1099,,OPEN
2026-07-08,TGTX,"TG Therapeutics, Inc.",A,COOLING,75.4,58.06,54.31,54.87,-0.0412,0.0362,-0.104,Y,13.0,-0.0143,,OPEN
2026-07-08,DOC,"Healthpeak Properties, Inc.",B,COOLING,62.1,21.93,21.21,22.82,0.053,0.059,-0.0216,Y,14.0,-0.0014,,OPEN
2026-07-08,IMMX,"Immix Biopharma, Inc.",A,COOLING,73.1,12.02,10.74,8.44,-0.2327,0.0443,-0.2636,Y,14.0,-0.0427,,OPEN
2026-07-08,NGNE,Neurogene Inc.,A,COOLING,81.7,36.8,33.16,33.22,-0.1313,0.1417,-0.1404,Y,14.0,0.0316,,OPEN
